name_a,name_b,severity,mechanism,source,url
spironolactone,potassium chloride,major,Combined potassium-sparing therapy and potassium supplementation risks severe hyperkalaemia and cardiac arrhythmia.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=potassium+chloride
amiloride,potassium chloride,major,Combined potassium-sparing therapy and potassium supplementation risks severe hyperkalaemia and cardiac arrhythmia.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=potassium+chloride
eplerenone,potassium chloride,major,Combined potassium-sparing therapy and potassium supplementation risks severe hyperkalaemia and cardiac arrhythmia.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=potassium+chloride
enalapril,losartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=losartan
enalapril,telmisartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=telmisartan
enalapril,valsartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=valsartan
enalapril,olmesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=olmesartan
enalapril,candesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=candesartan
ramipril,losartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=losartan
ramipril,telmisartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=telmisartan
ramipril,valsartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=valsartan
ramipril,olmesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=olmesartan
ramipril,candesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=candesartan
lisinopril,losartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=losartan
lisinopril,telmisartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=telmisartan
lisinopril,valsartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=valsartan
lisinopril,olmesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=olmesartan
lisinopril,candesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=candesartan
captopril,losartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=losartan
captopril,telmisartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=telmisartan
captopril,valsartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=valsartan
captopril,olmesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=olmesartan
captopril,candesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=candesartan
perindopril,losartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=losartan
perindopril,telmisartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=telmisartan
perindopril,valsartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=valsartan
perindopril,olmesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=olmesartan
perindopril,candesartan,moderate,"Dual renin-angiotensin-system blockade increases hyperkalaemia, hypotension, and renal impairment risk without added cardiovascular benefit.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=candesartan
atorvastatin,erythromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
atorvastatin,clarithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
atorvastatin,azithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
simvastatin,erythromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
simvastatin,clarithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
simvastatin,azithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
rosuvastatin,erythromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
rosuvastatin,clarithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
rosuvastatin,azithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
pravastatin,erythromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
pravastatin,clarithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
pravastatin,azithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
lovastatin,erythromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=erythromycin
lovastatin,clarithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=clarithromycin
lovastatin,azithromycin,major,"Macrolides inhibit CYP3A4-mediated statin metabolism, raising statin plasma levels and myopathy/rhabdomyolysis risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=azithromycin
atorvastatin,ketoconazole,major,"Azole antifungals are potent CYP3A4 inhibitors and markedly raise statin exposure, increasing myopathy risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ketoconazole
atorvastatin,itraconazole,major,"Azole antifungals are potent CYP3A4 inhibitors and markedly raise statin exposure, increasing myopathy risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=itraconazole
atorvastatin,fluconazole,major,"Azole antifungals are potent CYP3A4 inhibitors and markedly raise statin exposure, increasing myopathy risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fluconazole
atorvastatin,voriconazole,major,"Azole antifungals are potent CYP3A4 inhibitors and markedly raise statin exposure, increasing myopathy risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=voriconazole
simvastatin,ketoconazole,major,"Azole antifungals are potent CYP3A4 inhibitors and markedly raise statin exposure, increasing myopathy risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ketoconazole
simvastatin,itraconazole,major,"Azole antifungals are potent CYP3A4 inhibitors and markedly raise statin exposure, increasing myopathy risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=itraconazole
